address,size,price,garage,bedroom,bathroom,url
"Rua Engenheiro Niepce da Silva, 144 - Portão, Curitiba - PR",106,R$ 849.000,2 Vagas,3 Quartos,3 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-portao-bairros-curitiba-com-garagem-106m2-venda-RS849000-id-2499249563/
"Travessa Doutor Flávio Luz, 83 - Cabral, Curitiba - PR",107,R$ 690.000,1 Vaga,2 Quartos,3 Banheiros,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cabral-bairros-curitiba-com-garagem-107m2-venda-RS690000-id-2492066736/
"Avenida Iguaçu, 2663 - Batel, Curitiba - PR",222,R$ 2.499.000,3 Vagas,3 Quartos,6 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-batel-bairros-curitiba-com-garagem-222m2-venda-RS2499000-id-2488222669/
"Rua José Izidoro Biazetto, 1324 - Ecoville, Curitiba - PR",255,R$ 2.902.401,4 Vagas,4 Quartos,6 Banheiros,https://www.vivareal.com.br/imovel/apartamento-4-quartos-ecoville-bairros-curitiba-com-garagem-255m2-venda-RS2902401-id-2503023374/
"Rua Paulo Gorski, 1837 - Ecoville, Curitiba - PR",160,R$ 2.200.000,2 Vagas,2 Quartos,4 Banheiros,https://www.vivareal.com.br/imovel/apartamento-2-quartos-ecoville-bairros-curitiba-com-garagem-160m2-venda-RS2200000-id-2496961385/
"Rua Pedro Gusso, 2810 - Cidade Industrial, Curitiba - PR",51,R$ 134.900,1 Vaga,2 Quartos,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cidade-industrial-bairros-curitiba-com-garagem-51m2-venda-RS134900-id-2498510977/
"Rua Estêvão Bayão, 211 - Batel, Curitiba - PR",239,R$ 1.100.000,2 Vagas,4 Quartos,4 Banheiros,https://www.vivareal.com.br/imovel/apartamento-4-quartos-batel-bairros-curitiba-com-garagem-239m2-venda-RS1100000-id-2492066903/
"Rua Francisco Rocha, 1777 - Bigorrilho, Curitiba - PR",311,R$ 1.350.000,5 Vagas,6 Quartos,5 Banheiros,https://www.vivareal.com.br/imovel/apartamento-6-quartos-bigorrilho-bairros-curitiba-com-garagem-311m2-venda-RS1350000-id-2507792390/
"Rua Major Pedro Abreu Finkensier - Novo Mundo, Curitiba - PR",59,R$ 240.000,1 Vaga,3 Quartos,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-3-quartos-novo-mundo-bairros-curitiba-com-garagem-59m2-venda-RS240000-id-2505772218/
"Rua Engenheiro Arthur Bettes, 49 - Portão, Curitiba - PR",102-108,R$ 708.000,2 Vagas,3 Quartos,2 Banheiros,https://www.vivareal.com.br/imoveis-lancamento/evora-8279/
"Rua Guaianazes, 882 - Vila Izabel, Curitiba - PR",77-98,R$ 675.000,1-2 Vagas,2-3 Quartos,1-2 Banheiros,https://www.vivareal.com.br/imoveis-lancamento/stanford-9171/
"Alto da Glória, Curitiba - PR",152,R$ 715.000,1 Vaga,3 Quartos,4 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-curitiba-com-garagem-152m2-venda-RS715000-id-2495741882/
"Rua Monsenhor Ivo Zanlorenzi - Ecoville, Curitiba - PR",400,R$ 3.600.000,-- Vaga,4 Quartos,5 Banheiros,https://www.vivareal.com.br/imovel/apartamento-4-quartos-ecoville-bairros-curitiba-400m2-venda-RS3600000-id-2500898420/
"Rua Adolfo Matoso dos Santos, 106 - Boa Vista, Curitiba - PR",49,R$ 258.900,1 Vaga,2 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-2-quartos-boa-vista-bairros-curitiba-com-garagem-49m2-venda-RS258900-id-2503336159/
"Rua Guararapes, 1154 - Vila Izabel, Curitiba - PR",48,R$ 220.000,1 Vaga,2 Quartos,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-izabel-bairros-curitiba-com-garagem-48m2-venda-RS220000-id-2462694614/
"Rua Bento Viana, 947 - Água Verde, Curitiba - PR",89,R$ 450.000,1 Vaga,2 Quartos,3 Banheiros,https://www.vivareal.com.br/imovel/apartamento-2-quartos-agua-verde-bairros-curitiba-com-garagem-89m2-venda-RS450000-id-2498068525/
"Rua Vinte e Nove de Junho, 207 - Bacacheri, Curitiba - PR",72,R$ 438.000,1 Vaga,2 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bacacheri-bairros-curitiba-com-garagem-72m2-venda-RS438000-id-2510757202/
"Rua Francisco Juglair, 470 - Ecoville, Curitiba - PR",182,R$ 1.380.000,2 Vagas,3 Quartos,5 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-ecoville-bairros-curitiba-com-garagem-182m2-venda-RS1380000-id-2505588232/
"Rua Deputado Heitor Alencar Furtado, 3001 - Mossunguê, Curitiba - PR",227,R$ 1.690.000,4 Vagas,3 Quartos,4 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-mossungue-bairros-curitiba-com-garagem-227m2-venda-RS1690000-id-2463726175/
"Rua Baltazar Carrasco dos Reis, 710 - Rebouças, Curitiba - PR",33,R$ 306.000,1 Vaga,1 Quarto,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-1-quartos-reboucas-bairros-curitiba-com-garagem-33m2-venda-RS306000-id-2498384880/
"Alto da Glória, Curitiba - PR",98,R$ 985.000,2 Vagas,3 Quartos,3 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-alto-da-gloria-bairros-curitiba-com-garagem-98m2-venda-RS985000-id-2494849461/
"Rua Padre Agostinho, 2545 - Bigorrilho, Curitiba - PR",212,R$ 3.100.000,4 Vagas,4 Quartos,5 Banheiros,https://www.vivareal.com.br/imovel/apartamento-4-quartos-bigorrilho-bairros-curitiba-com-garagem-212m2-venda-RS3100000-id-2492311079/
"Rua Gastão Câmara, 533 - Bigorrilho, Curitiba - PR",88,R$ 560.000,1 Vaga,3 Quartos,3 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bigorrilho-bairros-curitiba-com-garagem-88m2-venda-RS560000-id-2507996890/
"Rua Nunes Machado - Centro, Curitiba - PR",55,R$ 220.000,1 Vaga,1 Quarto,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-curitiba-com-garagem-55m2-venda-RS220000-id-2501008231/
"Rua Alberto Folloni - Centro Cívico, Curitiba - PR",206,R$ 1.190.000,2 Vagas,4 Quartos,3 Banheiros,https://www.vivareal.com.br/imovel/apartamento-4-quartos-centro-civico-bairros-curitiba-com-garagem-206m2-venda-RS1190000-id-2437007047/
"Rua Nicolau Maeder, 191 - Juvevê, Curitiba - PR",143,R$ 700.000,2 Vagas,3 Quartos,3 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-juveve-bairros-curitiba-com-garagem-143m2-venda-RS700000-id-2492066807/
"Rua Mário Zanlorenzi, 1880 - Campo Comprido, Curitiba - PR",45,R$ 165.000,1 Vaga,2 Quartos,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-2-quartos-campo-comprido-bairros-curitiba-com-garagem-45m2-venda-RS165000-id-2450775429/
"Rua Raul Pompéia, 2343 - Cidade Industrial, Curitiba - PR",51,R$ 140.000,1 Vaga,2 Quartos,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cidade-industrial-bairros-curitiba-com-garagem-51m2-venda-RS140000-id-2503700275/
"Cidade Industrial, Curitiba - PR",61,R$ 271.000,1 Vaga,3 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-cidade-industrial-bairros-curitiba-com-garagem-61m2-venda-RS271000-id-2501421636/
"Água Verde, Curitiba - PR",118,R$ 1.195.000,2 Vagas,3 Quartos,3 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-agua-verde-bairros-curitiba-com-garagem-118m2-venda-RS1195000-id-2506304881/
"Batel, Curitiba - PR",300,R$ 4.600.000,4 Vagas,3 Quartos,6 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-batel-bairros-curitiba-com-garagem-300m2-venda-RS4600000-id-2492297784/
"Praça da Ucrânia, 1500 - Bigorrilho, Curitiba - PR",330,R$ 1.195.000,3 Vagas,5 Quartos,4 Banheiros,https://www.vivareal.com.br/imovel/apartamento-5-quartos-bigorrilho-bairros-curitiba-com-garagem-330m2-venda-RS1195000-id-2463725585/
"Rua Natal Cecone - Mossunguê, Curitiba - PR",142,R$ 1.300.000,2 Vagas,3 Quartos,5 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-mossungue-bairros-curitiba-com-garagem-142m2-venda-RS1300000-id-2507799055/
"Avenida Monteiro Tourinho - Tingui, Curitiba - PR",79,R$ 450.000,2 Vagas,3 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-tingui-bairros-curitiba-com-garagem-79m2-venda-RS450000-id-2493819076/
"Rua Barão de Guaraúna - Alto da Glória, Curitiba - PR",56,R$ 457.400,-- Vaga,2 Quartos,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-2-quartos-alto-da-gloria-bairros-curitiba-56m2-venda-RS457400-id-2493358911/
"Avenida Cândido Hartmann, 531 - Bigorrilho, Curitiba - PR",241,R$ 1.450.000,2 Vagas,4 Quartos,5 Banheiros,https://www.vivareal.com.br/imovel/apartamento-4-quartos-bigorrilho-bairros-curitiba-com-garagem-241m2-venda-RS1450000-id-2491322289/
"Rua Voluntários da Pátria, 561 - Centro, Curitiba - PR",187,R$ 650.000,1 Vaga,4 Quartos,4 Banheiros,https://www.vivareal.com.br/imovel/apartamento-4-quartos-centro-bairros-curitiba-com-garagem-187m2-venda-RS650000-id-2492066737/
"Rua Luiz Tramontin - Campo Comprido, Curitiba - PR",58,R$ 245.000,1 Vaga,2 Quartos,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-2-quartos-campo-comprido-bairros-curitiba-com-garagem-58m2-venda-RS245000-id-2508684020/
"Rua Doutor Pedrosa, 320 - Centro, Curitiba - PR",28,R$ 189.000,-- Vaga,1 Quarto,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-curitiba-28m2-venda-RS189000-id-2494914201/
"Fanny, Curitiba - PR",55,R$ 280.000,1 Vaga,2 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-2-quartos-fanny-bairros-curitiba-com-garagem-55m2-venda-RS280000-id-2484150650/
"Rua General Carneiro, 885 - Cristo Rei, Curitiba - PR",380,R$ 1.500.000,3 Vagas,4 Quartos,5 Banheiros,https://www.vivareal.com.br/imovel/apartamento-4-quartos-cristo-rei-bairros-curitiba-com-garagem-380m2-venda-RS1500000-id-2492067093/
"Avenida Santa Bernadethe, 652 - Novo Mundo, Curitiba - PR",56,R$ 175.000,1 Vaga,2 Quartos,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-2-quartos-novo-mundo-bairros-curitiba-com-garagem-56m2-venda-RS175000-id-2474262874/
"Rodovia BR-116, 17844 - Pinheirinho, Curitiba - PR",48,R$ 195.000,1 Vaga,2 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-2-quartos-pinheirinho-bairros-curitiba-com-garagem-48m2-venda-RS195000-id-2490849723/
"Travessa Lange, 41 - Água Verde, Curitiba - PR",150,R$ 1.320.000,2 Vagas,3 Quartos,3 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-agua-verde-bairros-curitiba-com-garagem-150m2-venda-RS1320000-id-2497435677/
"Rua Manoel Eufrásio, 955 - Juvevê, Curitiba - PR",122,R$ 1.030.000,3 Vagas,3 Quartos,4 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-juveve-bairros-curitiba-com-garagem-122m2-venda-RS1030000-id-2489615348/
"Rua Adolfo Matoso dos Santos - Boa Vista, Curitiba - PR",49,R$ 251.900,1 Vaga,2 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-2-quartos-boa-vista-bairros-curitiba-com-garagem-49m2-venda-RS251900-id-2482653136/
"Rua Eduardo Sprada - Campo Comprido, Curitiba - PR",110,R$ 480.000,2 Vagas,3 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-campo-comprido-bairros-curitiba-com-garagem-110m2-venda-RS480000-id-2503938013/
"Rua Engenheiro Arthur Bettes, 49 - Portão, Curitiba - PR",102-108,R$ 708.000,2 Vagas,3 Quartos,2 Banheiros,https://www.vivareal.com.br/imoveis-lancamento/evora-8279/
"Rua Guaianazes, 882 - Vila Izabel, Curitiba - PR",77-98,R$ 675.000,1-2 Vagas,2-3 Quartos,1-2 Banheiros,https://www.vivareal.com.br/imoveis-lancamento/stanford-9171/
"Avenida Anita Garibaldi, 1530 - Cabral, Curitiba - PR",70,R$ 438.000,1 Vaga,3 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-cabral-bairros-curitiba-com-garagem-70m2-venda-RS438000-id-2484084378/
"Rua General Carneiro, 1073 - Centro, Curitiba - PR",67,R$ 485.000,2 Vagas,2 Quartos,3 Banheiros,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-curitiba-com-garagem-67m2-venda-RS485000-id-2492421935/
"Rua Casemiro Augusto Rodacki, 290 - Ecoville, Curitiba - PR",26,R$ 159.900,1 Vaga,1 Quarto,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-1-quartos-ecoville-bairros-curitiba-com-garagem-26m2-venda-RS159900-id-2502612681/
"Alameda Princesa Izabel - São Francisco, Curitiba - PR",203,R$ 1.350.000,2 Vagas,3 Quartos,4 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-sao-francisco-bairros-curitiba-com-garagem-203m2-venda-RS1350000-id-2500830023/
"Avenida Silva Jardim, 296 - Rebouças, Curitiba - PR",78,R$ 330.000,1 Vaga,2 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-2-quartos-reboucas-bairros-curitiba-com-garagem-78m2-venda-RS330000-id-2487436928/
"Rua Alferes Ângelo Sampaio, 2566 - Bigorrilho, Curitiba - PR",178,R$ 1.780.000,3 Vagas,3 Quartos,5 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bigorrilho-bairros-curitiba-com-garagem-178m2-venda-RS1780000-id-2492011573/
"Rua Engenheiro Arthur Bettes, 152 - Portão, Curitiba - PR",64,R$ 410.000,1 Vaga,1 Quarto,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-1-quartos-portao-bairros-curitiba-com-garagem-64m2-venda-RS410000-id-2499752796/
"Rua Professor Guido Straube, 775 - Vila Izabel, Curitiba - PR",72,R$ 699.000,2 Vagas,3 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-izabel-bairros-curitiba-com-garagem-72m2-venda-RS699000-id-2510316301/
"Rua Silveira Peixoto, 955 - Batel, Curitiba - PR",296,R$ 2.150.000,3 Vagas,4 Quartos,5 Banheiros,https://www.vivareal.com.br/imovel/apartamento-4-quartos-batel-bairros-curitiba-com-garagem-296m2-venda-RS2150000-id-2502340083/
"Rua Atílio Bório, 119 - Cristo Rei, Curitiba - PR",87,R$ 395.000,1 Vaga,3 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-cristo-rei-bairros-curitiba-com-garagem-87m2-venda-RS395000-id-2507945381/
"Rua Saint Hilaire - Água Verde, Curitiba - PR",171,R$ 1.185.600,3 Vagas,4 Quartos,6 Banheiros,https://www.vivareal.com.br/imovel/apartamento-4-quartos-agua-verde-bairros-curitiba-com-garagem-171m2-venda-RS1185600-id-2506176701/
"Travessa Lange, 115 - Água Verde, Curitiba - PR",79,R$ 410.000,1 Vaga,3 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-agua-verde-bairros-curitiba-com-garagem-79m2-venda-RS410000-id-2496867395/
"Rua Tamoios, 333 - Vila Izabel, Curitiba - PR",76,R$ 495.000,1 Vaga,2 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-2-quartos-vila-izabel-bairros-curitiba-com-garagem-76m2-venda-RS495000-id-2500539707/
"Rua José Sabóia Cortes - Centro Cívico, Curitiba - PR",119,R$ 948.500,2 Vagas,3 Quartos,3 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-civico-bairros-curitiba-com-garagem-119m2-venda-RS948500-id-2501454819/
"Rua Nilo Peçanha, 470 - Bom Retiro, Curitiba - PR",86,R$ 300.000,1 Vaga,2 Quartos,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-2-quartos-bom-retiro-bairros-curitiba-com-garagem-86m2-venda-RS300000-id-2510809837/
"Rua Engenheiro Costa Barros, 1536 - Cajuru, Curitiba - PR",49,R$ 165.000,1 Vaga,2 Quartos,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cajuru-bairros-curitiba-com-garagem-49m2-venda-RS165000-id-2504336277/
"Alto da Glória, Curitiba - PR",118,R$ 889.000,2 Vagas,3 Quartos,3 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-alto-da-gloria-bairros-curitiba-com-garagem-118m2-venda-RS889000-id-2486558478/
"Rua Tobias de Macedo Júnior, 1138 - Santo Inácio, Curitiba - PR",71,R$ 500.300,2 Vagas,3 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-santo-inacio-bairros-curitiba-com-garagem-71m2-venda-RS500300-id-2432577090/
"Rua Padre Agostinho - Bigorrilho, Curitiba - PR",220,R$ 1.600.000,3 Vagas,4 Quartos,3 Banheiros,https://www.vivareal.com.br/imovel/apartamento-4-quartos-bigorrilho-bairros-curitiba-com-garagem-220m2-venda-RS1600000-id-2506532368/
"Rua Engenheiro Benedicto Saddock de Sá, 290 - Santa Cândida, Curitiba - PR",40,R$ 105.000,1 Vaga,2 Quartos,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-2-quartos-santa-candida-bairros-curitiba-com-garagem-40m2-venda-RS105000-id-2510709598/
"Rua Deputado Joaquim Linhares de Lacerda, 88 - Seminário, Curitiba - PR",99,R$ 679.000,2 Vagas,3 Quartos,3 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-seminario-bairros-curitiba-com-garagem-99m2-venda-RS679000-id-2501235974/
"Rua Sanito Rocha, 261 - Cristo Rei, Curitiba - PR",73,R$ 310.000,1 Vaga,2 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cristo-rei-bairros-curitiba-com-garagem-73m2-venda-RS310000-id-2508898898/
"Água Verde, Curitiba - PR",30,R$ 278.300,-- Vaga,1 Quarto,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-1-quartos-agua-verde-bairros-curitiba-30m2-venda-RS278300-id-2508533577/
"Rua João Américo de Oliveira, 865 - Hugo Lange, Curitiba - PR",350,R$ 3.950.000,5 Vagas,3 Quartos,4 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-hugo-lange-bairros-curitiba-com-garagem-350m2-venda-RS3950000-id-2492067897/
"Alameda Dom Pedro II - Batel, Curitiba - PR",449,R$ 2.950.000,3 Vagas,4 Quartos,6 Banheiros,https://www.vivareal.com.br/imovel/apartamento-4-quartos-batel-bairros-curitiba-com-garagem-449m2-venda-RS2950000-id-2495156788/
"Rua Bruno Filgueira - Água Verde, Curitiba - PR",328,R$ 2.600.000,3 Vagas,4 Quartos,5 Banheiros,https://www.vivareal.com.br/imovel/apartamento-4-quartos-agua-verde-bairros-curitiba-com-garagem-328m2-venda-RS2600000-id-2439112649/
"Rua Canadá, 531 - Boa Vista, Curitiba - PR",102,R$ 1.102.000,2 Vagas,3 Quartos,3 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-vista-bairros-curitiba-com-garagem-102m2-venda-RS1102000-id-2492066908/
"Rua Bruno Filgueira - Champagnat, Curitiba - PR",145,R$ 480.000,1 Vaga,3 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-champagnat-bairros-curitiba-com-garagem-145m2-venda-RS480000-id-2490027808/
"Rua Conselheiro Laurindo, 1138 - Centro, Curitiba - PR",30,R$ 234.000,-- Vaga,1 Quarto,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-curitiba-30m2-venda-RS234000-id-2493198525/
"Rua Marquês do Paraná, 1440 - Água Verde, Curitiba - PR",82,R$ 540.000,2 Vagas,3 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-agua-verde-bairros-curitiba-com-garagem-82m2-venda-RS540000-id-2498498442/
"Rua Pedro Américo, 467 - Novo Mundo, Curitiba - PR",77,R$ 370.000,1 Vaga,3 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-novo-mundo-bairros-curitiba-com-garagem-77m2-venda-RS370000-id-2438132478/
"Rua Deputado Heitor Alencar Furtado, 1623 - Campina do Siqueira, Curitiba - PR",261,R$ 2.450.000,4 Vagas,4 Quartos,6 Banheiros,https://www.vivareal.com.br/imovel/apartamento-4-quartos-campina-do-siqueira-bairros-curitiba-com-garagem-261m2-venda-RS2450000-id-2471197511/
"Rua Paulo Gorski, 2109 - Ecoville, Curitiba - PR",163,R$ 1.395.000,3 Vagas,3 Quartos,5 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-ecoville-bairros-curitiba-com-garagem-163m2-venda-RS1395000-id-2454009392/
"Rua Padre Anchieta, 1944 - Bigorrilho, Curitiba - PR",102,R$ 510.000,1 Vaga,3 Quartos,3 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-bigorrilho-bairros-curitiba-com-garagem-102m2-venda-RS510000-id-2492066147/
"Rua Dona Bárbara Cid - Uberaba, Curitiba - PR",46,R$ 136.000,1 Vaga,2 Quartos,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-2-quartos-uberaba-bairros-curitiba-com-garagem-46m2-venda-RS136000-id-2510403586/
"Rua Comendador Araújo, 252 - Centro, Curitiba - PR",70,R$ 760.000,1 Vaga,1 Quarto,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-curitiba-com-garagem-70m2-venda-RS760000-id-2509892956/
"Rua Engenheiro Arthur Bettes, 49 - Portão, Curitiba - PR",102-108,R$ 708.000,2 Vagas,3 Quartos,2 Banheiros,https://www.vivareal.com.br/imoveis-lancamento/evora-8279/
"Rua Guaianazes, 882 - Vila Izabel, Curitiba - PR",77-98,R$ 675.000,1-2 Vagas,2-3 Quartos,1-2 Banheiros,https://www.vivareal.com.br/imoveis-lancamento/stanford-9171/
"Rua Amâncio Moro - Alto da Glória, Curitiba - PR",67,R$ 617.900,1 Vaga,2 Quartos,2 Banheiros,https://www.vivareal.com.br/imovel/apartamento-2-quartos-alto-da-gloria-bairros-curitiba-com-garagem-67m2-venda-RS617900-id-2482654934/
"Rua Ângelo Nabosne, 75 - Ecoville, Curitiba - PR",122,R$ 850.000,2 Vagas,3 Quartos,4 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-ecoville-bairros-curitiba-com-garagem-122m2-venda-RS850000-id-2492066724/
"Avenida Silva Jardim, 1514 - Batel, Curitiba - PR",93,R$ 365.000,1 Vaga,3 Quartos,3 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-batel-bairros-curitiba-com-garagem-93m2-venda-RS365000-id-2490987656/
"Estrada Guilherme Weigert, 2245 - Santa Cândida, Curitiba - PR",58,R$ 191.500,1 Vaga,3 Quartos,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-3-quartos-santa-candida-bairros-curitiba-com-garagem-58m2-venda-RS191500-id-1042630649/
"Rua Teixeira Soares - Seminário, Curitiba - PR",45,R$ 290.000,1 Vaga,1 Quarto,1 Banheiro,https://www.vivareal.com.br/imovel/apartamento-1-quartos-seminario-bairros-curitiba-com-garagem-45m2-venda-RS290000-id-2508865082/
"Rua Professor Assis Gonçalves, 1152 - Água Verde, Curitiba - PR",75,R$ 325.000,1 Vaga,3 Quartos,3 Banheiros,https://www.vivareal.com.br/imovel/apartamento-3-quartos-agua-verde-bairros-curitiba-com-garagem-75m2-venda-RS325000-id-2510471963/
